id,Watson Score,Watson Analysis,"Google Score,Magnitude",google Magnitude,LabeldetGoogle,label
1622712,,neutral,0.4,0.4,positive,neutral
1623465,,negative,0.1,0.7,neutral,neutral
1624614,,positive,0.2,0.8,neutral,positive
1626251,,neutral,0,0,neutral,neutral
1627193,,positive,-0.1,0.7,neutral,neutral
1627840,,neutral,0,0.7,neutral,neutral
1628221,,negative,-0.2,0.2,neutral,neutral
1629166,,neutral,0.1,0.1,neutral,neutral
1629837,,neutral,0,0,neutral,neutral
1630930,,negative,0,0.2,neutral,neutral
1632306,,positive,0.1,0.2,neutral,positive
1633473,,negative,-0.5,1.1,negative,neutral
1634159,,positive,0.3,0.3,positive,positive
1634431,,neutral,0.4,0.4,positive,neutral
1640873,,neutral,0,0,neutral,neutral
1642149,,neutral,0.1,1.2,neutral,neutral
1642678,,neutral,0.4,0.4,positive,neutral
1643206,,negative,-0.3,0.9,negative,neutral
1644344,,positive,0.1,0.3,neutral,positive
1644429,,negative,-0.6,3.9,negative,neutral
1646478,,negative,0,0.4,neutral,neutral
1646809,,positive,0.1,1.6,neutral,positive
1646880,,neutral,0,0,neutral,neutral
1647391,,positive,0.2,1.2,neutral,positive
1650464,,neutral,-0.4,0.4,negative,neutral
1652788,,positive,0.4,0.4,positive,positive
1658117,,neutral,-0.1,0.1,neutral,neutral
1659105,,neutral,0,1.3,neutral,neutral
1661577,,negative,0,0.7,neutral,neutral
1665031,,neutral,-0.4,0.4,negative,neutral
1665384,,positive,0,0.7,neutral,positive
1665867,,positive,0.3,0.7,positive,positive
1666083,,positive,0.2,0.5,neutral,positive
1666121,,positive,0.3,0.7,positive,positive
1666488,,neutral,0,0,neutral,neutral
1666670,,positive,0.5,0.5,positive,positive
1666916,,negative,-0.2,0.6,neutral,neutral
1667041,,positive,0.3,0.7,positive,positive
1677715,,positive,0.2,0.5,neutral,positive
1679277,,neutral,-0.6,0.6,negative,neutral
1679291,,negative,-0.8,0.8,negative,negative
1679409,,neutral,-0.6,0.6,negative,neutral
1679587,,neutral,0,0,neutral,neutral
1682356,,negative,-0.5,1,negative,neutral
1683409,,positive,0,0,neutral,positive
1684909,,negative,-0.1,0.1,neutral,neutral
1689412,,negative,-0.2,0.5,neutral,neutral
1692302,,neutral,0,0,neutral,neutral
1693451,,negative,-0.3,0.3,negative,negative
1694797,,positive,0,1.1,neutral,positive
1695250,,positive,0.8,0.8,positive,positive
1695551,,neutral,0.3,0.3,positive,neutral
1695608,,negative,-0.8,0.8,negative,neutral
1695741,,positive,0.3,2,positive,negative
1696014,,positive,0,0.3,neutral,neutral
1697525,,negative,0,0.3,neutral,neutral
1698547,,neutral,0.1,1.4,neutral,neutral
1699005,,negative,-0.3,3.6,negative,neutral
1699189,,neutral,-0.3,0.3,negative,neutral
1699203,,positive,0.4,0.4,positive,neutral
1700325,,positive,0.2,0.4,neutral,positive
1701560,,positive,0,0,neutral,neutral
1710636,,positive,0.2,0.8,neutral,neutral
1711598,,positive,0,0,neutral,positive
1712155,,positive,0.1,0.2,neutral,positive
1712588,,positive,0.8,0.8,positive,positive
1712698,,negative,-0.7,0.7,negative,neutral
1713110,,negative,-0.2,0.5,neutral,neutral
1714951,,positive,0.5,0.5,positive,positive
1716786,,neutral,0,0,neutral,neutral
1718316,,positive,0.3,0.3,positive,positive
1719017,,positive,0.4,0.4,positive,positive
1719410,,positive,0.1,0.1,neutral,neutral
1719465,,positive,0.4,0.4,positive,positive
1720035,,positive,0.3,0.3,positive,positive
1720405,,negative,-0.1,0.1,neutral,neutral
1720961,,positive,0.3,0.3,positive,positive
1721029,,neutral,0.1,0.1,neutral,neutral
1721158,,positive,0.2,0.4,neutral,positive
1721806,,positive,0.3,0.7,positive,positive
1721826,,positive,0.3,0.7,positive,positive
1721884,,positive,0.3,0.7,positive,positive
1721954,,positive,0.3,0.7,positive,positive
1722008,,positive,0.3,0.7,positive,positive
1722190,,NA,0.2,0.2,neutral,positive
1723049,,positive,0.5,1.7,positive,neutral
1723541,,neutral,0,0.1,neutral,positive
1724973,,negative,0.4,0.9,positive,positive
1727473,,positive,0.4,0.4,positive,positive
1728277,,neutral,-0.3,0.3,negative,neutral
1740421,,neutral,0.3,0.6,positive,neutral
1001112_1,,negative,-0.9,0.9,negative,negative
1001112_2,,negative,-0.8,1.6,negative,negative
1014872_16,,negative,-0.5,0.5,negative,negative
1017556_1,,negative,-0.7,0.7,negative,negative
1024843_1,,negative,-0.6,0.6,negative,negative
1027161_2,,neutral,0.1,0.1,neutral,negative
1029542_1,,NA,-0.2,0.2,neutral,negative
1031984_8,,negative,-0.2,0.2,neutral,negative
1037141_1,,negative,-0.9,0.9,negative,negative
1078380_2,,negative,-0.8,0.8,negative,negative
1078380_4,,negative,-0.9,0.9,negative,negative
1078538_5,,negative,0,0,neutral,negative
1078538_6,,neutral,-0.4,0.4,negative,negative
1099350_1,,NA,0.3,0.3,positive,negative
1099350_2,,negative,-0.6,0.6,negative,negative
1182528_1,,negative,-0.1,0.1,neutral,negative
1189898_14,,positive,-0.5,0.5,negative,negative
1217410_1,,positive,0.4,0.4,positive,negative
130806_2,,negative,-0.8,0.8,negative,negative
1324648_2,,negative,-0.7,0.7,negative,negative
132669_1,,negative,-0.7,0.7,negative,negative
132669_2,,negative,-0.8,0.8,negative,negative
1340869_1,,negative,-0.3,0.7,negative,negative
1342186_1,,NA,-0.1,0.1,neutral,negative
1342658_1,,NA,-0.1,0.1,neutral,negative
1345883_1,,NA,0,0,neutral,negative
1345883_2,,negative,-0.1,0.1,neutral,negative
1346179_1,,negative,-0.9,0.9,negative,negative
1348495_1,,negative,0,0,neutral,negative
1352960_2,,NA,0,0,neutral,negative
137361_2,,negative,-0.8,0.8,negative,negative
1394769_2,,negative,0.3,0.3,positive,neutral
1398734_5,,negative,-0.8,0.8,negative,negative
1429235_1,,negative,-0.4,0.4,negative,negative
1429746_4,,negative,-0.7,0.7,negative,negative
1455895_1,,negative,0,0,neutral,neutral
1462480_1,,negative,0,0,neutral,negative
1471209_2,,neutral,-0.6,0.6,negative,negative
150393_2,,negative,-0.9,0.9,negative,negative
1524565_2,,negative,-0.8,0.8,negative,negative
1537069_6,,negative,-0.3,0.3,negative,negative
1547189_1,,negative,-0.7,0.7,negative,negative
1550511_1,,negative,-0.7,0.7,negative,negative
1553094_6,,negative,-0.2,0.2,neutral,negative
155457_1,,negative,-0.3,0.8,negative,negative
156058_1,,negative,-0.7,0.7,negative,negative
1564457_4,,negative,-0.8,0.8,negative,negative
1569844_1,,negative,-0.3,1.1,negative,negative
1573478_1,,negative,-0.8,0.8,negative,negative
1575813_1,,negative,-0.1,0.1,neutral,negative
1629017_7,,negative,-0.6,0.6,negative,negative
1647287_1,,neutral,0,0,neutral,negative
1676234_1,,negative,0,0.7,neutral,negative
1686065_2,,negative,-0.1,0.1,neutral,negative
1687818_1,,negative,-0.5,0.5,negative,negative
1690651_1,,negative,-0.6,0.6,negative,negative
1769700_1,,negative,-0.3,0.9,negative,negative
1778787_2,,neutral,-0.5,0.5,negative,negative
1778787_4,,negative,-0.6,0.6,negative,negative
1805685_2,,negative,-0.5,0.5,negative,negative
1808616_1,,NA,-0.8,0.8,negative,negative
1816305_1,,negative,-0.3,1.1,negative,negative
1816305_2,,neutral,-0.7,0.7,negative,neutral
1816305_3,,positive,-0.1,0.1,neutral,neutral
1832159_1,,negative,-0.9,0.9,negative,negative
1858018_1,,negative,-0.2,0.2,neutral,negative
193462_1,,negative,-0.9,0.9,negative,negative
1990074_1,,negative,-0.7,0.7,negative,negative
1990074_4,,NA,-0.3,0.3,negative,neutral
2014921_2,,neutral,-0.7,0.7,negative,negative
2024396_1,,negative,-0.7,0.7,negative,neutral
2059085_3,,negative,-0.4,0.4,negative,neutral
2059085_4,,negative,-0.7,0.7,negative,negative
2077144_1,,negative,-0.6,0.6,negative,negative
2077144_2,,negative,0,0,neutral,neutral
2085431_2,,negative,-0.7,0.7,negative,negative
2096621_2,,negative,-0.5,0.5,negative,negative
2120525_1,,negative,-0.9,0.9,negative,negative
2120525_2,,negative,-0.7,0.7,negative,negative
2124917_1,,negative,0.6,0.6,positive,negative
2127189_2,,negative,-0.9,0.9,negative,negative
2132048_1,,negative,-0.8,0.8,negative,negative
2132543_1,,NA,-0.3,0.3,negative,negative
2148299_4,,negative,-0.8,0.8,negative,negative
2153268_1,,negative,-0.9,0.9,negative,negative
2162609_1,,negative,0,0,neutral,negative
2181040_1,,positive,0.9,0.9,positive,negative
2181040_11,,negative,-0.7,0.7,negative,negative
2194394_1,,negative,-0.6,0.6,negative,negative
2259612_1,,NA,-0.4,0.4,negative,negative
2263196_1,,negative,0,0,neutral,negative
2264018_2,,negative,-0.5,0.5,negative,negative
2268304_1,,negative,-0.9,0.9,negative,negative
2268304_2,,neutral,-0.2,0.2,neutral,negative
2350557_2,,negative,-0.6,0.6,negative,negative
238731_3,,negative,-0.8,0.8,negative,negative
2470534_1,,negative,-0.3,0.3,negative,negative
2495101_1,,negative,-0.6,0.6,negative,negative
286246_5,,negative,-0.6,0.6,negative,neutral
291420_1,,negative,-0.8,0.8,negative,negative
305224_1,,negative,-0.6,0.6,negative,negative
306519_2,,negative,-0.5,0.5,negative,negative
313850_1,,negative,-0.7,0.7,negative,negative
320617_4,,negative,-0.4,0.4,negative,negative
334916_1,,negative,-0.7,0.7,negative,negative
349776_1,,positive,0.4,0.4,positive,negative
350972_1,,negative,-0.5,0.5,negative,negative
353052_1,,negative,-0.1,1.2,neutral,negative
362807_1,,negative,-0.8,0.8,negative,negative
366961_1,,negative,-0.1,0.3,neutral,negative
367179_1,,negative,-0.3,0.7,negative,negative
367677_1,,negative,-0.7,0.7,negative,negative
367902_5,,negative,-0.6,1.3,negative,negative
369884_1,,negative,-0.1,0.6,neutral,negative
369884_2,,positive,0,0,neutral,negative
371904_4,,negative,-0.5,0.5,negative,negative
371904_5,,negative,-0.8,0.8,negative,negative
373905_1,,negative,-0.1,0.1,neutral,negative
389297_3,,negative,-0.5,0.5,negative,negative
389548_1,,negative,-0.1,0.1,neutral,neutral
455767_4,,negative,-0.3,0.3,negative,negative
496044_12,,negative,-0.3,0.3,negative,negative
540214_1,,negative,-0.3,0.3,negative,negative
571429_1,,negative,-0.7,0.7,negative,negative
571429_3,,negative,-0.5,0.5,negative,negative
579540_1,,neutral,0.3,0.3,positive,negative
579540_3,,negative,0,0,neutral,negative
652217_2,,negative,-0.5,0.5,negative,negative
653331_5,,negative,-0.8,0.8,negative,negative
653758_1,,negative,0,0.6,neutral,negative
654180_1,,negative,-0.8,0.8,negative,negative
654180_4,,positive,-0.5,0.5,negative,negative
654182_1,,negative,-0.4,0.4,negative,negative
654611_1,,negative,-0.1,0.1,neutral,negative
654611_2,,negative,-0.9,0.9,negative,negative
658580_1,,positive,0,0,neutral,negative
660380_1,,NA,-0.4,0.4,negative,negative
663657_2,,negative,-0.4,2.7,negative,negative
681152_1,,negative,-0.7,0.7,negative,negative
681152_2,,negative,-0.6,0.6,negative,negative
684394_2,,negative,-0.6,0.6,negative,negative
684394_4,,negative,0,0,neutral,negative
697159_2,,NA,-0.2,0.2,neutral,negative
711427_1,,negative,-0.7,0.7,negative,negative
714376_1,,neutral,0,0,neutral,neutral
729706_1,,NA,-0.5,0.5,negative,negative
729706_1,,NA,-0.5,0.5,negative,negative
781197_1,,negative,-0.4,0.4,negative,negative
798939_1,,negative,-0.8,0.8,negative,negative
801851_3,,negative,-0.8,0.8,negative,negative
810778_7,,negative,-0.8,0.8,negative,negative
827981_2,,neutral,-0.1,0.1,neutral,negative
890057_1,,negative,-0.4,0.4,negative,negative
911333_5,,negative,0.3,0.3,positive,neutral
940145_6,,negative,-0.1,0.1,neutral,negative
949738_3,,negative,-0.4,0.4,negative,negative
973402_1,,negative,0.1,0.1,neutral,negative
987223_1,,negative,-0.4,1.3,negative,negative
1796476_2,,positive,0.7,0.7,positive,negative
369884_1,,negative,-0.1,0.6,neutral,negative
1459734_1,,negative,0,1,neutral,negative
1553771_1,,negative,-0.8,0.8,negative,negative
630936_1,,negative,-0.8,1.7,negative,negative
369034_1,,negative,-0.7,0.7,negative,negative
711843_6,,neutral,0,0,neutral,negative
711843_7,,negative,-0.7,0.7,negative,negative
711843_8,,negative,-0.9,0.9,negative,negative
711843_9,,negative,-0.2,0.5,neutral,negative
1340869_1,,negative,-0.3,0.7,negative,negative
1659098_1,,negative,-0.4,0.4,negative,negative
1019716_2,,neutral,0.1,0.1,neutral,negative
659090_1,,negative,-0.7,0.7,negative,negative
1014870_9,,negative,-0.4,0.4,negative,negative
479640_1,,negative,-0.4,0.4,negative,negative
878663_1,,positive,0.3,0.3,positive,negative
795658_1,,NA,-0.7,0.7,negative,negative
1460620_5,,negative,0.2,0.2,neutral,negative
379645_2,,negative,-0.7,0.7,negative,negative
1097157_2,,NA,-0.5,0.5,negative,negative
1107226_2,,negative,-0.5,0.5,negative,negative
602431_1,,NA,-0.2,0.2,neutral,negative
643868_1,,negative,0,0,neutral,negative
491593_1,,positive,0.2,0.5,neutral,negative
1462478_4,,negative,-0.7,0.7,negative,negative
1604604_2,,negative,0,0,neutral,negative
1078935_1,,negative,-0.7,0.7,negative,negative
1574716_1,,negative,-0.7,0.7,negative,negative
168182_1,,NA,-0.7,0.7,negative,negative
1490674_1,,neutral,-0.6,0.6,negative,negative
422120_1,,negative,-0.5,0.5,negative,negative
614890_1,,negative,0,0,neutral,negative
923961_29,,negative,-0.5,0.5,negative,negative
377662_2,,neutral,-0.7,0.7,negative,negative
343003_3,,negative,0.5,0.5,positive,negative
1508156_3,,negative,-0.1,0.1,neutral,negative
726311_1,,NA,-0.5,0.5,negative,negative
623142_2,,negative,0,0,neutral,negative
1142125_2,,negative,-0.8,0.8,negative,negative
300170_4,,negative,-0.3,0.3,negative,negative
760720_2,,negative,0,0,neutral,negative
653972_4,,negative,-0.5,0.5,negative,negative
1575811_3,,negative,-0.2,0.2,neutral,negative
339681_3,,negative,-0.8,0.8,negative,negative
664416_18,,positive,0,0,neutral,negative
1113225_2,,negative,-0.7,0.7,negative,negative
807936_2,,negative,-0.6,0.6,negative,negative
1005556_7,,negative,0.2,0.2,neutral,negative
1575380_2,,positive,0.8,0.8,positive,negative
371246_1,,negative,-0.2,0.2,neutral,negative
775669_1,,negative,-0.4,0.4,negative,negative
1583248_1,,NA,-0.5,0.5,negative,negative
1324230_1,,negative,-0.3,0.3,negative,negative
1020769_2,,neutral,0.1,0.1,neutral,negative
1197428_8,,NA,-0.1,0.1,neutral,negative
494695_12,,negative,0.5,0.5,positive,negative
614577_3,,negative,-0.2,0.2,neutral,negative
645729_8,,negative,0,0,neutral,negative
695744_3,,negative,-0.8,0.8,negative,negative
363937_1,,NA,0,0,neutral,negative
1025372_2,,neutral,0.1,0.1,neutral,negative
679938_5,,negative,-0.5,0.5,negative,negative
313850_1,,negative,-0.7,0.7,negative,negative
1342154_2,,NA,-0.5,0.5,negative,negative
797123_1,,NA,-0.6,0.6,negative,negative
360997_3,,negative,-0.5,0.5,negative,negative
370394_4,,negative,-0.7,0.7,negative,negative
1341264_1,,negative,-0.6,0.6,negative,negative
227345_1,,negative,-0.7,0.7,negative,negative
455423_1,,NA,-0.5,0.5,negative,negative
709675_2,,negative,0,0,neutral,negative
1343458_2,,NA,0,0,neutral,negative
1037111_1,,negative,-0.6,0.6,negative,negative
1446418_1,,neutral,0.3,0.3,positive,negative
1216454_2,,NA,-0.5,0.5,negative,negative
1544868_5,,negative,-0.5,0.5,negative,negative
1564458_9,,NA,0,0,neutral,negative
1117164_1,,negative,0,0,neutral,negative
1184606_2,,NA,-0.5,0.5,negative,negative
1015575_79,,negative,-0.5,0.5,negative,negative
807104_2,,NA,-0.5,0.5,negative,negative
1090110_1,,negative,-0.6,0.6,negative,negative
697280_4,,NA,-0.5,0.5,negative,negative
1600589_7,,negative,-0.9,0.9,negative,negative
787029_1,,negative,-0.2,0.2,neutral,negative
1166447_1,,NA,-0.5,0.5,negative,negative
1570960_2,,NA,-0.5,0.5,negative,negative
1017759_2,,neutral,0.1,0.1,neutral,negative
756748_2,,negative,-0.7,0.7,negative,negative
645729_8,,negative,0,0,neutral,negative
484844_2,,negative,-0.9,0.9,negative,negative
807104_1,,NA,0.1,0.1,neutral,negative
360160_1,,negative,-0.3,0.3,negative,negative
1340592_1,,neutral,0,0,neutral,negative
816440_11,,negative,-0.4,0.4,negative,negative
1480433_1,,NA,0,0,neutral,negative
693227_1,,NA,0.1,0.1,neutral,negative
206512_1,,positive,0,0.5,neutral,negative
376155_4,,negative,-0.5,0.5,negative,negative
1570651_1,,neutral,-0.4,0.4,negative,negative
1143627_10,,neutral,-0.2,0.2,neutral,negative
798023_3,,negative,0,0,neutral,negative
235183_3,,negative,-0.7,0.7,negative,negative
189473_1,,neutral,-0.4,0.4,negative,negative
716082_59,,negative,-0.8,0.8,negative,negative
734585_7,,negative,-0.6,0.6,negative,negative
689700_12,,neutral,-0.5,0.5,negative,negative
819338_5,,negative,-0.8,0.8,negative,negative
715083_3,,negative,-0.8,0.8,negative,negative
331800_3,,negative,-0.8,0.8,negative,negative
390380_1,,NA,-0.1,0.1,neutral,negative
1352960_2,,NA,0,0,neutral,negative
1014736_5,,negative,0.3,0.3,positive,negative
726608_1,,negative,-0.3,0.3,negative,negative
633319_5,,NA,-0.5,0.5,negative,negative
1447251_2,,negative,-0.3,0.3,negative,negative
1117213_2,,NA,-0.5,0.5,negative,negative
700813_1,,negative,-0.5,0.5,negative,negative
1604604_2,,negative,0,0,neutral,negative
1629017_7,,negative,-0.6,0.6,negative,negative
1166113_3,,neutral,0.3,0.3,positive,negative
1323405_2,,neutral,0,0,neutral,negative
932777_1,,positive,-0.2,0.2,neutral,negative
1036745_4,,NA,-0.5,0.5,negative,negative
1456574_2,,negative,0.1,0.1,neutral,negative
1142601_1,,positive,0.9,0.9,positive,negative
1446136_2,,negative,-0.8,0.8,negative,negative
822155_2,,negative,-0.7,0.7,negative,negative
706069_21,,negative,0.1,0.1,neutral,negative
689231_5,,negative,-0.1,0.1,neutral,negative
1675227_2,,negative,-0.2,0.2,neutral,negative
1154490_1,,positive,0.4,0.4,positive,negative
986179_2,,negative,-0.7,0.7,negative,negative
1110767_1,,NA,0,0,neutral,negative
1342087_1,,negative,-0.4,0.4,negative,negative
794990_2,,negative,0.3,0.3,positive,negative
1029356_4,,positive,0,0,neutral,negative
685936_2,,neutral,0,0,neutral,negative
398365_2,,NA,-0.5,0.5,negative,negative
1151657_1,,negative,-0.4,0.4,negative,negative
1442549_8,,negative,-0.5,0.5,negative,negative
1687237_4,,negative,-0.9,0.9,negative,negative
654312_16,,negative,-0.5,0.5,negative,negative
935305_2,,NA,-0.5,0.5,negative,negative
921646_4,,NA,-0.5,0.5,negative,negative
289511_5,,NA,-0.7,0.7,negative,negative
289511_6,,NA,-0.8,0.8,negative,negative
1020231_2,,neutral,0.1,0.1,neutral,negative
741317_1,,negative,-0.3,0.3,negative,negative
1461162_1,,NA,0,0,neutral,negative
1534996_1,,NA,-0.2,0.2,neutral,negative
1442119_6,,negative,-0.4,0.4,negative,negative
667138_2,,negative,-0.7,0.7,negative,negative
215355_1,,negative,-0.6,0.6,negative,negative
1582964_1,,negative,-0.9,0.9,negative,negative
1199024_1,,neutral,0,0,neutral,negative
1023195_2,,negative,-0.5,0.5,negative,negative
1661472_1,,negative,-0.6,0.6,negative,negative
686625_1,,negative,-0.2,0.2,neutral,negative
1082705_1,,negative,-0.7,0.7,negative,negative
1342186_1,,NA,-0.1,0.1,neutral,negative
1158826_1,,negative,0.4,0.4,positive,negative
902952_10,,negative,-0.3,0.3,negative,negative
766334_3,,negative,-0.5,0.5,negative,negative
935305_2,,NA,-0.5,0.5,negative,negative
1208484_1,,negative,-0.6,0.6,negative,negative
